Period,Group,Time,ClientTime,Sender,Key,Value,Value.username,Value.group,Value.curr_silo,Value.id,Value.period,Value.page,Value.chosen,Value.keeper,Value.index,Value.new_hi_bound,Value.new_lo_bound,Value.pay,Value.tmp,Value.time,Value.new_loc,Value.iterx,Value.itery,Value.new_pos,Value.curr_subperiods,Value.value,Value.silo_num,Config.paid,Config.period_length,Config.subperiods,Config.percent_cpsx,Config.percent_cpsy,Config.payoff_debug,Config.t,Config.show_secs_left,Config.discrete_time_type,Config.num_sp_settingy,Config.num_sp_settingx,Config.payoff_func,Config.p2_options,Config.scale_x,Config.scale_y,Config.payoff_debug2,Config.payoff_debug3
1,2,1418439624968768000,1418439590402,Subject-1@leeps.ucsc.edu,update_pos,"{u'itery': 0, u'id': u'Subject-1@leeps.ucsc.edu', u'new_pos': u'0.453'}",,,,Subject-1@leeps.ucsc.edu,,,,,,,,,,,,,0,0.453,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624970214000,1418439590402,Subject-1@leeps.ucsc.edu,update_target,"{u'new_loc': u'0.896', u'id': u'Subject-1@leeps.ucsc.edu', u'new_pos': u'0.453'}",,,,Subject-1@leeps.ucsc.edu,,,,,,,,,,,0.896,,,0.453,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624971579000,1418439590402,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624972597000,1418439590402,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624973600000,1418439590402,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624974566000,1418439590402,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624975670000,1418439590402,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624992404000,1418439590427,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439624993853000,1418439590427,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625054086000,1418439590488,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625055511000,1418439590488,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625069881000,1418439590503,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625071395000,1418439590503,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625072750000,1418439590503,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.13554204910714288}",,,,,,,,,1,,,0.13554204910714288,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625093609000,1418439590526,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625095017000,1418439590526,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625096305000,1418439590527,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625097556000,1418439590527,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625098218000,1418439590525,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625099401000,1418439590527,Subject-3@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,0,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625100276000,1418439590530,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625100998000,1418439590525,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625101906000,1418439590530,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625102677000,1418439590527,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625103428000,1418439590531,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625104162000,1418439590527,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625104862000,1418439590531,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625105553000,1418439590527,Subject-2@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625106250000,1418439590532,Subject-4@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': None}",,,,,,,,,1,,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625107000000,1418439590538,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625108319000,1418439590538,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625114454000,1418439590549,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625115806000,1418439590549,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625150394000,1418439590584,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625151404000,1418439590584,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625152445000,1418439590584,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625153484000,1418439590584,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625176237000,1418439590610,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625177520000,1418439590610,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625194952000,1418439590628,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625196316000,1418439590628,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625197526000,1418439590629,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.13554204910714288}",,,,,,,,,1,,,0.13554204910714288,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625236886000,1418439590671,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625238294000,1418439590671,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625297220000,1418439590732,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625298617000,1418439590732,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625315649000,1418439590750,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625317051000,1418439590750,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625318358000,1418439590750,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.13554204910714288}",,,,,,,,,1,,,0.13554204910714288,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625358275000,1418439590793,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625359733000,1418439590793,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625420050000,1418439590854,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625421452000,1418439590854,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625437156000,1418439590871,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625438537000,1418439590871,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625439841000,1418439590871,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.13554204910714288}",,,,,,,,,1,,,0.13554204910714288,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625480479000,1418439590915,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625481868000,1418439590915,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625542153000,1418439590976,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625543600000,1418439590976,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625557981000,1418439590992,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625559412000,1418439590992,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625560684000,1418439590992,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.13554204910714288}",,,,,,,,,1,,,0.13554204910714288,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625602005000,1418439591036,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625603472000,1418439591036,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625662380000,1418439591097,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625663853000,1418439591097,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625682092000,1418439591116,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625683470000,1418439591116,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625684750000,1418439591116,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625686027000,1418439591116,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625687206000,1418439591116,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.13554204910714288}",,,,,,,,,1,,,0.13554204910714288,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625724076000,1418439591158,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.7007901785714286, u'new_lo_bound': 0}",,,,,,,,,0,0.7007901785714286,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1418439625725474000,1418439591158,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.7007901785714286}",,,,,,,,,1,1,0.7007901785714286,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625814527000,1418439591248,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625815913000,1418439591248,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625863171000,1418439591297,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625864547000,1418439591297,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625865834000,1418439591297,Subject-2@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625903756000,1418439591337,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625905153000,1418439591337,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625934018000,1418439591368,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625935414000,1418439591368,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625936697000,1418439591368,Subject-2@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625965577000,1418439591398,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439625966991000,1418439591398,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626025957000,1418439591460,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626027408000,1418439591460,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626054905000,1418439591489,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626056226000,1418439591489,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626057484000,1418439591489,Subject-2@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626086353000,1418439591521,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626087734000,1418439591521,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626089274000,1418439591523,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626090524000,1418439591523,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1418439626091866000,1418439591524,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
