Period,Group,Time,ClientTime,Sender,Key,Value,Value.username,Value.group,Value.period,Value.page,Value.chosen,Value.keeper,Value.tmp,Value.time,Value.index,Value.new_hi_bound,Value.new_lo_bound,Value.value,Value.pay,Value.curr_subperiods,Value.id,Value.new_loc,Value.iterx,Value.itery,Value.new_pos,Config.group_size,Config.scale_y,Config.scale_x,Config.p2_options,Config.num_sp_settingy,Config.discrete_time_type,Config.show_secs_left,Config.payoff_func,Config.payoff_debug,Config.percent_cpsy,Config.percent_cpsx,Config.subperiods,Config.period_length,Config.paid,Config.t
1,2,1405977430724419000,1405977429740,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430726477000,1405977429740,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430736026000,1405977429680,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430738001000,1405977429681,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430738793000,1405977429740,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430740121000,1405977429681,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430754065000,1405977429640,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430761945000,1405977429718,Subject-11@leeps.ucsc.edu,sync_net,"{u'tmp': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430764016000,1405977429718,Subject-11@leeps.ucsc.edu,sync_time,{u'time': 0},,,,,,,,0,,,,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430782290000,1405977429647,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430788386000,1405977429816,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430789582000,1405977429816,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430790720000,1405977429817,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430792201000,1405977429817,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430801322000,1405977429758,Subject-11@leeps.ucsc.edu,sync_net,"{u'tmp': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430803475000,1405977429758,Subject-11@leeps.ucsc.edu,sync_time,{u'time': 0},,,,,,,,0,,,,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430804957000,1405977429829,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430807065000,1405977429829,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430808275000,1405977429829,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430812708000,1405977429767,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430814120000,1405977429767,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430815435000,1405977429767,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430816360000,1405977429768,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430830340000,1405977429783,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430832156000,1405977429784,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430833426000,1405977429784,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430875719000,1405977429741,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430885193000,1405977429781,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430935408000,1405977429966,Subject-9@leeps.ucsc.edu,sync_time,{u'time': 0.5},,,,,,,,0.5,,,,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430938346000,1405977429966,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430939698000,1405977429966,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430941115000,1405977429966,Subject-9@leeps.ucsc.edu,set_payoffs,"{u'curr_subperiods': 1, u'id': u'Subject-9@leeps.ucsc.edu'}",,,,,,,,,,,,,,1,Subject-9@leeps.ucsc.edu,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430942444000,1405977429967,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430943694000,1405977429967,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430944795000,1405977429967,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430945861000,1405977429967,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430958699000,1405977429909,Subject-11@leeps.ucsc.edu,sync_time,{u'time': 0.5},,,,,,,,0.5,,,,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430960183000,1405977429910,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430961201000,1405977429910,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430962435000,1405977429910,Subject-11@leeps.ucsc.edu,set_payoffs,"{u'curr_subperiods': 1, u'id': u'Subject-11@leeps.ucsc.edu'}",,,,,,,,,,,,,,1,Subject-11@leeps.ucsc.edu,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430968807000,1405977429851,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430982452000,1405977430008,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430984552000,1405977430008,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977430985559000,1405977430008,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430995062000,1405977429952,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430996437000,1405977429953,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430997578000,1405977429953,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977430998899000,1405977429953,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431008304000,1405977430032,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431009738000,1405977430032,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431010989000,1405977430032,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431012088000,1405977430033,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977431013973000,1405977429969,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977431015564000,1405977429970,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977431016603000,1405977429970,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431027113000,1405977430046,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431028308000,1405977430046,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431029653000,1405977430046,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431031070000,1405977430046,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431043968000,1405977429928,Subject-10@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977431045533000,1405977429928,Subject-10@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
